id,trial,inventory,first,second,success,results,emp_value,group,age
C-94,31,15,369,1,0,-1,0.0,Children,11.0
C-94,32,15,156,266,0,-1,0.0,Children,11.0
C-94,33,16,266,2,1,[506],2.0,Children,11.0
C-94,34,17,506,156,1,[22],1.0,Children,11.0
C-94,35,17,22,0,0,-1,0.0,Children,11.0
C-94,36,17,22,506,0,-1,0.0,Children,11.0
C-94,37,17,369,325,0,-1,0.0,Children,11.0
C-94,38,17,266,104,0,-1,0.0,Children,11.0
C-94,39,17,458,453,0,-1,0.0,Children,11.0
C-94,40,17,369,376,0,-1,0.0,Children,11.0
C-94,41,17,325,458,0,-1,0.0,Children,11.0
C-94,42,17,266,22,0,-1,0.0,Children,11.0
C-94,43,17,22,376,0,-1,0.0,Children,11.0
C-94,44,17,1,22,0,-1,0.0,Children,11.0
C-94,45,17,147,506,0,-1,0.0,Children,11.0
C-94,46,17,0,3,1,[376],9.0,Children,11.0
C-94,47,18,2,3,1,[144],2.0,Children,11.0
C-94,48,18,22,3,0,-1,0.0,Children,11.0
C-94,49,19,3,104,1,[424],15.0,Children,11.0
C-94,50,19,3,144,0,-1,0.0,Children,11.0
C-94,51,19,147,3,0,-1,0.0,Children,11.0
C-94,52,20,156,3,1,[525],7.0,Children,11.0
C-94,53,20,314,3,0,-1,0.0,Children,11.0
C-94,54,20,325,3,0,-1,0.0,Children,11.0
C-94,55,21,369,3,1,[24],2.0,Children,11.0
C-94,56,21,424,3,0,-1,0.0,Children,11.0
C-94,57,22,458,3,1,[397],12.0,Children,11.0
C-94,58,22,506,3,0,-1,0.0,Children,11.0
C-94,59,22,525,3,0,-1,0.0,Children,11.0
C-94,60,22,0,424,0,-1,0.0,Children,11.0
C-94,61,22,424,376,0,-1,0.0,Children,11.0
C-94,62,23,458,397,1,[400],0.0,Children,11.0
C-94,63,23,400,144,0,-1,0.0,Children,11.0
C-94,64,23,0,144,0,-1,0.0,Children,11.0
C-94,65,24,1,144,1,[223],4.0,Children,11.0
C-94,66,24,223,376,0,-1,0.0,Children,11.0
C-94,67,24,24,24,0,-1,0.0,Children,11.0
C-94,68,24,24,62,0,-1,0.0,Children,11.0
C-94,69,24,2,62,0,-1,0.0,Children,11.0
C-94,70,24,144,62,0,-1,0.0,Children,11.0
C-94,71,25,397,1,1,[206],10.0,Children,11.0
C-94,72,26,206,0,1,[18],0.0,Children,11.0
C-94,73,26,18,206,0,-1,0.0,Children,11.0
C-94,74,26,18,0,0,-1,0.0,Children,11.0
C-94,75,26,18,400,0,-1,0.0,Children,11.0
C-94,76,26,397,18,0,-1,0.0,Children,11.0
C-94,77,26,1,18,0,-1,0.0,Children,11.0
C-94,78,26,2,18,0,-1,0.0,Children,11.0
C-94,79,26,24,18,0,-1,0.0,Children,11.0
C-94,80,26,104,18,0,-1,0.0,Children,11.0
C-94,81,26,525,325,0,-1,0.0,Children,11.0
C-94,82,26,369,18,0,-1,0.0,Children,11.0
C-94,83,26,62,18,0,-1,0.0,Children,11.0
C-94,84,26,144,147,0,-1,0.0,Children,11.0
C-94,85,27,0,0,1,[409],21.0,Children,11.0
C-94,86,28,376,376,1,[179],0.0,Children,11.0
C-94,87,28,18,409,0,-1,0.0,Children,11.0
C-94,88,29,0,409,1,[326],19.0,Children,11.0
C-94,89,29,326,18,0,-1,0.0,Children,11.0
C-94,90,29,424,156,0,-1,0.0,Children,11.0
C-94,91,30,1,409,1,[396],1.0,Children,11.0
C-94,92,30,396,18,0,-1,0.0,Children,11.0
C-94,93,30,396,326,0,-1,0.0,Children,11.0
C-94,94,30,396,206,0,-1,0.0,Children,11.0
C-94,95,30,409,409,1,[326],19.0,Children,11.0
C-94,96,30,326,326,0,-1,0.0,Children,11.0
C-94,97,30,24,0,0,-1,0.0,Children,11.0
C-94,98,30,369,506,0,-1,0.0,Children,11.0
C-94,99,30,104,506,0,-1,0.0,Children,11.0
C-94,100,30,396,397,0,-1,0.0,Children,11.0
C-94,101,30,156,156,0,-1,0.0,Children,11.0
C-94,102,31,525,397,1,[143],0.0,Children,11.0
C-94,103,31,325,206,0,-1,0.0,Children,11.0
C-94,104,31,18,144,0,-1,0.0,Children,11.0
C-94,105,31,0,143,0,-1,0.0,Children,11.0
C-94,106,31,424,104,0,-1,0.0,Children,11.0
C-94,107,32,397,397,1,[126],6.0,Children,11.0
C-94,108,32,126,143,0,-1,0.0,Children,11.0
C-94,109,32,156,126,0,-1,0.0,Children,11.0
C-94,110,33,0,126,1,[324],0.0,Children,11.0
C-94,111,33,324,266,0,-1,0.0,Children,11.0
C-94,112,33,396,0,0,-1,0.0,Children,11.0
C-94,113,33,0,369,0,-1,0.0,Children,11.0
C-94,114,33,400,0,0,-1,0.0,Children,11.0
C-94,115,33,314,0,0,-1,0.0,Children,11.0
C-94,116,33,400,62,0,-1,0.0,Children,11.0
C-94,117,33,144,144,0,-1,0.0,Children,11.0
C-94,118,33,2,144,0,-1,0.0,Children,11.0
C-94,119,34,147,326,1,[494],0.0,Children,11.0
C-94,120,34,494,147,0,-1,0.0,Children,11.0
C-94,121,34,126,494,0,-1,0.0,Children,11.0
C-94,122,34,326,24,0,-1,0.0,Children,11.0
C-94,123,34,369,494,0,-1,0.0,Children,11.0
C-94,124,34,0,147,0,-1,0.0,Children,11.0
C-95,0,5,0,3,1,[376],9.0,Children,7.0
C-95,1,5,1,376,0,-1,0.0,Children,7.0
C-95,2,6,2,1,1,[266],6.0,Children,7.0
C-95,3,7,266,0,1,[325],0.0,Children,7.0
C-95,4,8,376,2,1,[364],19.0,Children,7.0
C-95,5,9,364,0,1,[8],1.0,Children,7.0
C-95,6,9,325,1,0,-1,0.0,Children,7.0
C-95,7,9,266,8,0,-1,0.0,Children,7.0
C-95,8,9,364,376,0,-1,0.0,Children,7.0
C-95,9,10,266,3,1,[458],13.0,Children,7.0
C-95,10,11,3,1,1,[156],14.0,Children,7.0
C-95,11,11,156,8,0,-1,0.0,Children,7.0
C-95,12,11,156,364,0,-1,0.0,Children,7.0
C-95,13,11,458,2,0,-1,0.0,Children,7.0
C-95,14,11,156,266,0,-1,0.0,Children,7.0
C-95,15,11,325,458,0,-1,0.0,Children,7.0
C-95,16,11,376,458,0,-1,0.0,Children,7.0
C-95,17,11,3,376,0,-1,0.0,Children,7.0
C-95,18,12,156,0,1,[453],4.0,Children,7.0
C-95,19,13,453,3,1,[104],7.0,Children,7.0
C-95,20,14,104,156,1,[459],3.0,Children,7.0
C-95,21,14,459,266,0,-1,0.0,Children,7.0
C-95,22,14,459,0,0,-1,0.0,Children,7.0
C-95,23,14,8,104,0,-1,0.0,Children,7.0
C-95,24,14,104,104,0,-1,0.0,Children,7.0
C-95,25,15,104,364,1,[116],1.0,Children,7.0
C-95,26,15,116,0,0,-1,0.0,Children,7.0
C-95,27,15,116,104,0,-1,0.0,Children,7.0
C-95,28,15,116,266,0,-1,0.0,Children,7.0
C-95,29,15,2,459,0,-1,0.0,Children,7.0
C-95,30,15,8,116,0,-1,0.0,Children,7.0
C-95,31,16,0,2,1,[314],4.0,Children,7.0
C-95,32,17,314,1,1,[62],2.0,Children,7.0
C-95,33,17,2,8,0,-1,0.0,Children,7.0
C-95,34,17,314,2,0,-1,0.0,Children,7.0
C-95,35,17,3,364,0,-1,0.0,Children,7.0
C-95,36,17,62,2,0,-1,0.0,Children,7.0
C-95,37,17,62,116,0,-1,0.0,Children,7.0
C-95,38,17,1,62,0,-1,0.0,Children,7.0
C-95,39,17,3,8,0,-1,0.0,Children,7.0
C-95,40,17,376,453,0,-1,0.0,Children,7.0
C-95,41,17,325,266,0,-1,0.0,Children,7.0
C-95,42,17,459,156,0,-1,0.0,Children,7.0
C-95,43,17,314,104,0,-1,0.0,Children,7.0
C-95,44,17,156,314,0,-1,0.0,Children,7.0
C-95,45,18,8,458,1,[307],0.0,Children,7.0
C-95,46,18,307,3,0,-1,0.0,Children,7.0
C-95,47,18,62,307,0,-1,0.0,Children,7.0
C-95,48,18,1,307,0,-1,0.0,Children,7.0
C-95,49,19,0,0,1,[409],21.0,Children,7.0
C-95,50,19,409,453,0,-1,0.0,Children,7.0
C-95,51,19,1,1,0,-1,0.0,Children,7.0
C-95,52,20,2,2,1,[369],8.0,Children,7.0
C-95,53,21,62,62,1,[509],3.0,Children,7.0
C-95,54,21,116,116,0,-1,0.0,Children,7.0
C-95,55,21,0,307,0,-1,0.0,Children,7.0
C-95,56,22,509,509,1,[243],16.0,Children,7.0
C-95,57,23,243,243,1,[505],1.0,Children,7.0
C-95,58,23,314,314,0,-1,0.0,Children,7.0
C-95,59,24,505,505,1,[101],2.0,Children,7.0
C-95,60,24,101,101,0,-1,0.0,Children,7.0
C-95,61,25,376,376,1,[179],0.0,Children,7.0
C-95,62,25,179,179,0,-1,0.0,Children,7.0
C-95,63,26,364,364,1,[198],4.0,Children,7.0
C-95,64,26,198,198,0,-1,0.0,Children,7.0
C-95,65,26,8,8,0,-1,0.0,Children,7.0
C-95,66,26,325,325,0,-1,0.0,Children,7.0
C-95,67,26,307,307,0,-1,0.0,Children,7.0
C-95,68,26,266,266,0,-1,0.0,Children,7.0
C-95,69,26,3,3,1,[369],8.0,Children,7.0
C-95,70,26,369,369,0,-1,0.0,Children,7.0
C-95,71,26,369,376,0,-1,0.0,Children,7.0
C-95,72,26,458,458,0,-1,0.0,Children,7.0
C-95,73,26,243,101,0,-1,0.0,Children,7.0
C-95,74,26,243,198,0,-1,0.0,Children,7.0
C-95,75,26,156,179,0,-1,0.0,Children,7.0
C-95,76,26,179,101,0,-1,0.0,Children,7.0
C-95,77,26,243,179,0,-1,0.0,Children,7.0
C-95,78,26,509,101,0,-1,0.0,Children,7.0
C-95,79,26,325,509,0,-1,0.0,Children,7.0
C-95,80,26,0,1,1,[453],4.0,Children,7.0
C-95,81,27,2,3,1,[144],2.0,Children,7.0
C-95,82,27,8,62,0,-1,0.0,Children,7.0
C-95,83,27,62,101,0,-1,0.0,Children,7.0
C-95,84,27,144,156,0,-1,0.0,Children,7.0
C-95,85,27,179,198,0,-1,0.0,Children,7.0
C-95,86,27,243,266,0,-1,0.0,Children,7.0
C-95,87,27,266,307,0,-1,0.0,Children,7.0
C-95,88,27,307,314,0,-1,0.0,Children,7.0
C-95,89,27,314,325,0,-1,0.0,Children,7.0
C-95,90,28,364,369,1,[105],2.0,Children,7.0
C-95,91,28,376,409,0,-1,0.0,Children,7.0
C-95,92,28,453,458,0,-1,0.0,Children,7.0
C-95,93,28,459,505,0,-1,0.0,Children,7.0
C-95,94,28,509,105,0,-1,0.0,Children,7.0
C-95,95,28,3,243,0,-1,0.0,Children,7.0
C-96,0,5,1,0,1,[453],4.0,Children,8.0
C-96,1,6,2,3,1,[144],2.0,Children,8.0
C-96,2,7,0,3,1,[376],9.0,Children,8.0
C-96,3,7,376,453,0,-1,0.0,Children,8.0
C-96,4,8,1,2,1,[266],6.0,Children,8.0
C-96,5,8,266,1,0,-1,0.0,Children,8.0
C-96,6,9,1,144,1,[223],4.0,Children,8.0
C-96,7,9,2,223,0,-1,0.0,Children,8.0
C-96,8,10,2,266,1,[506],2.0,Children,8.0
C-96,9,10,376,266,0,-1,0.0,Children,8.0
C-96,10,11,3,1,1,[156],14.0,Children,8.0
C-96,11,11,506,453,0,-1,0.0,Children,8.0
C-96,12,11,156,1,0,-1,0.0,Children,8.0
C-96,13,11,156,0,1,[453],4.0,Children,8.0
C-96,14,12,2,376,1,[364],19.0,Children,8.0
C-96,15,12,376,364,0,-1,0.0,Children,8.0
C-96,16,13,364,1,1,[484],0.0,Children,8.0
C-96,17,13,364,484,0,-1,0.0,Children,8.0
C-96,18,13,484,2,0,-1,0.0,Children,8.0
C-96,19,13,484,506,0,-1,0.0,Children,8.0
C-96,20,14,364,2,1,[214],8.0,Children,8.0
C-96,21,14,156,214,0,-1,0.0,Children,8.0
C-96,22,15,156,2,1,[147],2.0,Children,8.0
C-96,23,15,223,214,0,-1,0.0,Children,8.0
C-96,24,15,214,1,0,-1,0.0,Children,8.0
C-96,25,15,214,3,0,-1,0.0,Children,8.0
C-96,26,15,214,266,0,-1,0.0,Children,8.0
C-96,27,15,147,3,0,-1,0.0,Children,8.0
C-96,28,15,484,144,0,-1,0.0,Children,8.0
C-96,29,15,147,144,0,-1,0.0,Children,8.0
C-96,30,15,484,453,0,-1,0.0,Children,8.0
C-96,31,15,147,266,0,-1,0.0,Children,8.0
C-96,32,15,506,214,0,-1,0.0,Children,8.0
C-96,33,16,147,2,1,[309],9.0,Children,8.0
C-96,34,16,214,309,0,-1,0.0,Children,8.0
C-96,35,16,223,309,0,-1,0.0,Children,8.0
C-96,36,16,156,147,0,-1,0.0,Children,8.0
C-96,37,16,309,156,0,-1,0.0,Children,8.0
C-96,38,17,364,0,1,[8],1.0,Children,8.0
C-96,39,17,0,8,0,-1,0.0,Children,8.0
C-96,40,17,3,8,0,-1,0.0,Children,8.0
C-96,41,17,8,2,0,-1,0.0,Children,8.0
C-96,42,17,147,8,0,-1,0.0,Children,8.0
C-96,43,17,8,1,0,-1,0.0,Children,8.0
C-96,44,17,364,453,0,-1,0.0,Children,8.0
C-96,45,17,309,8,0,-1,0.0,Children,8.0
C-96,46,17,266,309,1,[506],2.0,Children,8.0
C-96,47,17,309,1,1,[506],2.0,Children,8.0
C-96,48,17,266,223,0,-1,0.0,Children,8.0
C-96,49,17,156,8,0,-1,0.0,Children,8.0
C-96,50,17,484,0,0,-1,0.0,Children,8.0
C-96,51,17,484,8,0,-1,0.0,Children,8.0
C-96,52,18,214,364,1,[198],4.0,Children,8.0
C-96,53,18,1,198,0,-1,0.0,Children,8.0
C-96,54,19,0,198,1,[366],4.0,Children,8.0
C-96,55,19,198,366,0,-1,0.0,Children,8.0
C-96,56,19,366,8,0,-1,0.0,Children,8.0
C-96,57,19,198,3,0,-1,0.0,Children,8.0
C-96,58,19,309,366,0,-1,0.0,Children,8.0
C-96,59,19,3,506,0,-1,0.0,Children,8.0
C-96,60,19,506,8,0,-1,0.0,Children,8.0
C-96,61,19,198,8,0,-1,0.0,Children,8.0
C-96,62,19,8,144,0,-1,0.0,Children,8.0
C-96,63,19,453,8,0,-1,0.0,Children,8.0
C-96,64,19,364,366,0,-1,0.0,Children,8.0
C-96,65,20,3,266,1,[458],13.0,Children,8.0
C-96,66,20,458,484,0,-1,0.0,Children,8.0
C-96,67,21,8,458,1,[307],0.0,Children,8.0
C-97,0,5,0,1,1,[453],4.0,Children,10.0
C-97,1,6,1,3,1,[156],14.0,Children,10.0
C-97,2,7,453,2,1,[200],0.0,Children,10.0
C-97,3,8,156,3,1,[525],7.0,Children,10.0
C-97,4,9,3,0,1,[376],9.0,Children,10.0
C-97,5,9,376,1,0,-1,0.0,Children,10.0
C-97,6,10,2,156,1,[147],2.0,Children,10.0
C-97,7,10,0,147,0,-1,0.0,Children,10.0
C-97,8,10,525,1,0,-1,0.0,Children,10.0
C-97,9,10,453,0,0,-1,0.0,Children,10.0
C-97,10,11,2,376,1,[364],19.0,Children,10.0
C-97,11,11,376,364,0,-1,0.0,Children,10.0
C-97,12,11,525,364,0,-1,0.0,Children,10.0
C-97,13,11,3,364,0,-1,0.0,Children,10.0
C-97,14,11,376,525,0,-1,0.0,Children,10.0
C-97,15,12,364,2,1,[214],8.0,Children,10.0
C-97,16,13,364,214,1,[198],4.0,Children,10.0
C-97,17,13,3,198,0,-1,0.0,Children,10.0
C-97,18,13,2,214,0,-1,0.0,Children,10.0
C-97,19,14,364,198,1,[181],6.0,Children,10.0
C-97,20,14,181,198,0,-1,0.0,Children,10.0
C-97,21,14,214,181,0,-1,0.0,Children,10.0
C-97,22,14,376,181,0,-1,0.0,Children,10.0
C-97,23,14,525,200,0,-1,0.0,Children,10.0
C-97,24,14,214,198,0,-1,0.0,Children,10.0
C-97,25,14,181,364,0,-1,0.0,Children,10.0
C-97,26,14,200,198,0,-1,0.0,Children,10.0
C-97,27,15,2,1,1,[266],6.0,Children,10.0
C-97,28,15,376,266,0,-1,0.0,Children,10.0
C-97,29,15,200,181,0,-1,0.0,Children,10.0
C-97,30,15,214,266,0,-1,0.0,Children,10.0
C-97,31,15,156,266,0,-1,0.0,Children,10.0
C-97,32,15,376,453,0,-1,0.0,Children,10.0
C-97,33,16,3,266,1,[458],13.0,Children,10.0
C-97,34,16,2,458,0,-1,0.0,Children,10.0
C-97,35,16,458,266,0,-1,0.0,Children,10.0
C-97,36,16,214,458,0,-1,0.0,Children,10.0
C-97,37,16,364,266,0,-1,0.0,Children,10.0
C-97,38,16,2,181,0,-1,0.0,Children,10.0
C-97,39,16,147,458,0,-1,0.0,Children,10.0
C-97,40,16,458,200,0,-1,0.0,Children,10.0
C-97,41,17,2,147,1,[309],9.0,Children,10.0
C-97,42,17,2,309,0,-1,0.0,Children,10.0
C-97,43,17,3,309,0,-1,0.0,Children,10.0
C-97,44,17,309,458,0,-1,0.0,Children,10.0
C-97,45,17,309,200,0,-1,0.0,Children,10.0
C-97,46,17,525,309,0,-1,0.0,Children,10.0
C-97,47,17,309,364,0,-1,0.0,Children,10.0
C-97,48,17,156,309,0,-1,0.0,Children,10.0
C-97,49,17,2,198,0,-1,0.0,Children,10.0
C-97,50,17,156,147,0,-1,0.0,Children,10.0
C-97,51,17,214,525,0,-1,0.0,Children,10.0
C-97,52,17,0,200,0,-1,0.0,Children,10.0
C-97,53,17,458,156,0,-1,0.0,Children,10.0
C-97,54,17,156,198,0,-1,0.0,Children,10.0
C-97,55,17,309,214,0,-1,0.0,Children,10.0
C-97,56,17,1,181,0,-1,0.0,Children,10.0
C-97,57,17,525,181,0,-1,0.0,Children,10.0
C-97,58,17,1,266,0,-1,0.0,Children,10.0
C-98,0,5,1,2,1,[266],6.0,Children,8.0
C-98,1,6,0,2,1,[314],4.0,Children,8.0
C-98,2,6,314,266,0,-1,0.0,Children,8.0
C-98,3,7,314,1,1,[62],2.0,Children,8.0
C-98,4,7,62,314,0,-1,0.0,Children,8.0
C-98,5,8,266,3,1,[458],13.0,Children,8.0
C-98,6,9,3,0,1,[376],9.0,Children,8.0
C-98,7,9,376,458,0,-1,0.0,Children,8.0
C-98,8,9,376,266,0,-1,0.0,Children,8.0
C-98,9,9,376,62,0,-1,0.0,Children,8.0
C-98,10,9,3,376,0,-1,0.0,Children,8.0
C-98,11,10,1,0,1,[453],4.0,Children,8.0
C-98,12,11,453,3,1,[104],7.0,Children,8.0
C-98,13,11,104,1,0,-1,0.0,Children,8.0
C-98,14,11,104,458,0,-1,0.0,Children,8.0
C-98,15,11,0,104,1,[376],9.0,Children,8.0
C-98,16,11,376,453,0,-1,0.0,Children,8.0
C-98,17,11,1,62,0,-1,0.0,Children,8.0
C-98,18,12,2,266,1,[506],2.0,Children,8.0
C-98,19,12,506,0,0,-1,0.0,Children,8.0
C-98,20,12,506,458,0,-1,0.0,Children,8.0
C-98,21,12,314,506,0,-1,0.0,Children,8.0
C-98,22,13,2,3,1,[144],2.0,Children,8.0
C-98,23,13,144,506,0,-1,0.0,Children,8.0
C-98,24,13,144,0,0,-1,0.0,Children,8.0
C-98,25,14,1,144,1,[223],4.0,Children,8.0
C-98,26,14,223,144,0,-1,0.0,Children,8.0
C-98,27,14,0,223,0,-1,0.0,Children,8.0
C-98,28,14,144,458,0,-1,0.0,Children,8.0
C-98,29,14,223,266,0,-1,0.0,Children,8.0
C-98,30,14,144,62,0,-1,0.0,Children,8.0
C-98,31,14,0,62,0,-1,0.0,Children,8.0
C-98,32,14,1,1,0,-1,0.0,Children,8.0
C-98,33,14,314,223,0,-1,0.0,Children,8.0
C-98,34,14,104,144,0,-1,0.0,Children,8.0
C-98,35,15,0,266,1,[325],0.0,Children,8.0
C-98,36,15,325,325,0,-1,0.0,Children,8.0
C-98,37,16,458,1,1,[294],24.0,Children,8.0
C-98,38,16,294,325,0,-1,0.0,Children,8.0
C-98,39,17,294,223,1,[65],2.0,Children,8.0
C-98,40,17,62,65,0,-1,0.0,Children,8.0
C-98,41,18,65,294,1,[222],5.0,Children,8.0
C-98,42,18,222,294,0,-1,0.0,Children,8.0
C-98,43,18,453,144,0,-1,0.0,Children,8.0
C-98,44,18,294,62,0,-1,0.0,Children,8.0
C-98,45,18,0,65,0,-1,0.0,Children,8.0
C-98,46,18,65,222,0,-1,0.0,Children,8.0
C-98,47,18,223,222,0,-1,0.0,Children,8.0
C-98,48,18,3,65,0,-1,0.0,Children,8.0
C-98,49,19,294,458,1,[52],11.0,Children,8.0
C-98,50,20,376,2,1,[364],19.0,Children,8.0
C-98,51,21,364,1,1,[484],0.0,Children,8.0
C-98,52,21,484,484,0,-1,0.0,Children,8.0
C-98,53,21,484,364,0,-1,0.0,Children,8.0
C-98,54,21,484,144,0,-1,0.0,Children,8.0
C-98,55,21,223,484,0,-1,0.0,Children,8.0
C-98,56,21,376,364,0,-1,0.0,Children,8.0
C-98,57,22,2,364,1,[214],8.0,Children,8.0
C-98,58,23,214,364,1,[198],4.0,Children,8.0
C-98,59,23,198,1,0,-1,0.0,Children,8.0
C-98,60,23,198,376,0,-1,0.0,Children,8.0
C-98,61,23,0,484,0,-1,0.0,Children,8.0
C-98,62,23,214,198,0,-1,0.0,Children,8.0
C-98,63,24,314,214,1,[469],5.0,Children,8.0
C-98,64,24,469,484,0,-1,0.0,Children,8.0
C-98,65,24,469,1,0,-1,0.0,Children,8.0
C-98,66,24,214,104,0,-1,0.0,Children,8.0
C-98,67,24,469,198,0,-1,0.0,Children,8.0
C-98,68,24,214,469,0,-1,0.0,Children,8.0
C-98,69,24,266,222,0,-1,0.0,Children,8.0
C-98,70,24,469,506,0,-1,0.0,Children,8.0
C-98,71,24,52,469,0,-1,0.0,Children,8.0
C-98,72,24,65,52,0,-1,0.0,Children,8.0
C-98,73,24,3,469,0,-1,0.0,Children,8.0
C-98,74,24,469,453,0,-1,0.0,Children,8.0
C-98,75,24,2,325,0,-1,0.0,Children,8.0
C-98,76,24,266,294,0,-1,0.0,Children,8.0
C-98,77,24,198,314,0,-1,0.0,Children,8.0
C-98,78,24,62,52,0,-1,0.0,Children,8.0
C-98,79,24,458,469,0,-1,0.0,Children,8.0
C-98,80,24,314,484,0,-1,0.0,Children,8.0
C-98,81,24,314,469,0,-1,0.0,Children,8.0
C-98,82,24,469,266,0,-1,0.0,Children,8.0
C-98,83,25,364,198,1,[181],6.0,Children,8.0
C-98,84,25,364,181,0,-1,0.0,Children,8.0
C-98,85,25,181,214,0,-1,0.0,Children,8.0
C-98,86,25,198,181,0,-1,0.0,Children,8.0
C-98,87,25,469,181,0,-1,0.0,Children,8.0
C-98,88,25,181,1,0,-1,0.0,Children,8.0
C-98,89,25,314,181,0,-1,0.0,Children,8.0
C-98,90,25,376,181,0,-1,0.0,Children,8.0
C-98,91,25,0,181,0,-1,0.0,Children,8.0
C-98,92,25,181,3,0,-1,0.0,Children,8.0
C-98,93,25,1,52,0,-1,0.0,Children,8.0
C-98,94,25,469,144,0,-1,0.0,Children,8.0
C-98,95,25,223,181,0,-1,0.0,Children,8.0
C-98,96,25,458,266,0,-1,0.0,Children,8.0
C-98,97,25,198,144,0,-1,0.0,Children,8.0
C-98,98,25,294,0,0,-1,0.0,Children,8.0
C-98,99,25,2,222,0,-1,0.0,Children,8.0
C-98,100,25,484,198,0,-1,0.0,Children,8.0
C-98,101,25,469,364,0,-1,0.0,Children,8.0
C-98,102,25,1,453,0,-1,0.0,Children,8.0
C-98,103,25,314,2,0,-1,0.0,Children,8.0
C-98,104,26,52,52,1,[406],1.0,Children,8.0
C-98,105,26,364,406,0,-1,0.0,Children,8.0
C-98,106,26,181,406,0,-1,0.0,Children,8.0
C-98,107,26,406,52,0,-1,0.0,Children,8.0
C-98,108,26,406,406,0,-1,0.0,Children,8.0
C-98,109,26,325,266,0,-1,0.0,Children,8.0
C-98,110,26,314,376,0,-1,0.0,Children,8.0
C-98,111,26,266,52,0,-1,0.0,Children,8.0
C-98,112,26,223,65,0,-1,0.0,Children,8.0
C-98,113,26,1,65,0,-1,0.0,Children,8.0
C-98,114,26,266,65,0,-1,0.0,Children,8.0
C-98,115,26,181,104,0,-1,0.0,Children,8.0
C-98,116,27,294,52,1,[473],4.0,Children,8.0
C-98,117,28,222,473,1,[41],0.0,Children,8.0
C-98,118,28,41,473,0,-1,0.0,Children,8.0
C-98,119,28,222,41,0,-1,0.0,Children,8.0
C-98,120,28,473,52,0,-1,0.0,Children,8.0
C-98,121,29,364,458,1,[307],0.0,Children,8.0
C-98,122,29,307,325,0,-1,0.0,Children,8.0
C-98,123,29,406,307,0,-1,0.0,Children,8.0
C-98,124,29,181,307,0,-1,0.0,Children,8.0
C-98,125,29,307,458,0,-1,0.0,Children,8.0
C-98,126,29,307,1,0,-1,0.0,Children,8.0
C-98,127,29,1,294,0,-1,0.0,Children,8.0
C-98,128,29,198,307,0,-1,0.0,Children,8.0
C-98,129,29,41,52,0,-1,0.0,Children,8.0
C-98,130,29,506,2,0,-1,0.0,Children,8.0
C-98,131,29,506,473,0,-1,0.0,Children,8.0
C-99,0,5,0,1,1,[453],4.0,Children,10.0
C-99,1,6,2,0,1,[314],4.0,Children,10.0
C-99,2,7,453,3,1,[104],7.0,Children,10.0
C-99,3,7,1,104,0,-1,0.0,Children,10.0
C-99,4,8,104,0,1,[376],9.0,Children,10.0
C-99,5,9,1,314,1,[62],2.0,Children,10.0
C-99,6,9,0,453,0,-1,0.0,Children,10.0
C-99,7,9,62,1,0,-1,0.0,Children,10.0
C-99,8,9,2,314,0,-1,0.0,Children,10.0
C-99,9,9,376,62,0,-1,0.0,Children,10.0
C-99,10,9,3,0,1,[376],9.0,Children,10.0
C-99,11,9,1,376,0,-1,0.0,Children,10.0
C-99,12,10,3,2,1,[144],2.0,Children,10.0
C-99,13,11,1,144,1,[223],4.0,Children,10.0
C-99,14,11,62,223,0,-1,0.0,Children,10.0
C-99,15,11,223,223,0,-1,0.0,Children,10.0
C-99,16,11,0,223,0,-1,0.0,Children,10.0
C-99,17,11,62,144,0,-1,0.0,Children,10.0
C-99,18,12,3,104,1,[424],15.0,Children,10.0
C-99,19,12,376,424,0,-1,0.0,Children,10.0
C-99,20,12,3,424,0,-1,0.0,Children,10.0
C-99,21,12,104,144,0,-1,0.0,Children,10.0
C-99,22,13,424,2,1,[238],0.0,Children,10.0
C-99,23,13,424,238,0,-1,0.0,Children,10.0
C-99,24,13,3,238,0,-1,0.0,Children,10.0
C-99,25,13,223,144,0,-1,0.0,Children,10.0
C-99,26,13,238,0,0,-1,0.0,Children,10.0
C-99,27,13,453,62,0,-1,0.0,Children,10.0
C-99,28,13,314,238,0,-1,0.0,Children,10.0
C-99,29,13,62,104,0,-1,0.0,Children,10.0
C-99,30,13,144,3,0,-1,0.0,Children,10.0
C-100,0,5,0,3,1,[376],9.0,Children,7.0
C-100,1,6,2,1,1,[266],6.0,Children,7.0
C-100,2,6,266,376,0,-1,0.0,Children,7.0
C-100,3,7,266,3,1,[458],13.0,Children,7.0
C-100,4,8,1,0,1,[453],4.0,Children,7.0
C-100,5,8,458,266,0,-1,0.0,Children,7.0
C-100,6,9,3,453,1,[104],7.0,Children,7.0
C-100,7,9,376,104,0,-1,0.0,Children,7.0
C-100,8,10,376,376,1,[179],0.0,Children,7.0
C-100,9,11,376,2,1,[364],19.0,Children,7.0
C-100,10,12,364,364,1,[198],4.0,Children,7.0
C-100,11,12,453,453,0,-1,0.0,Children,7.0
C-100,12,12,266,179,0,-1,0.0,Children,7.0
C-100,13,13,0,266,1,[325],0.0,Children,7.0
C-100,14,14,364,1,1,[484],0.0,Children,7.0
C-100,15,15,364,0,1,[8],1.0,Children,7.0
C-100,16,15,8,3,0,-1,0.0,Children,7.0
C-100,17,15,1,8,0,-1,0.0,Children,7.0
C-100,18,15,0,484,0,-1,0.0,Children,7.0
